,zipcode,city,states,revenue_per_zipcode,national_num_esta
7807,28619,DREXEL,NC,5661,25
7808,28621,ELKIN,NC,11142,430
7809,28622,ELK PARK,NC,1258,45
7810,28623,ENNICE,NC,670,15
7811,28624,FERGUSON,NC,670,15
7812,28625,STATESVILLE,NC,21091,1130
7813,28627,GLADE VALLEY,NC,675,15
7814,28628,GLEN ALPINE,NC,5621,25
7815,28630,GRANITE FALLS,NC,7943,300
7816,28631,GRASSY CREEK,NC,4995,10
7817,28634,HARMONY,NC,1840,45
7818,28635,HAYS,NC,1302,30
7819,28636,HIDDENITE,NC,1264,30
7820,28637,HILDEBRAN,NC,2528,90
7821,28638,HUDSON,NC,8387,190
7822,28640,JEFFERSON,NC,15196,165
7823,28642,JONESVILLE,NC,13876,300
7824,28643,LANSING,NC,630,30
7825,28644,LAUREL SPRINGS,NC,1297,30
7826,28645,LENOIR,NC,18344,1155
7827,28646,LINVILLE,NC,6920,55
7828,28647,LINVILLE FALLS,NC,6912,55
7829,28650,MAIDEN,NC,2608,135
7830,28651,MILLERS CREEK,NC,2083,75
7831,28652,MINNEAPOLIS,NC,630,15
7832,28654,MORAVIAN FALLS,NC,1419,45
7833,28655,MORGANTON,NC,19794,1310
7834,28656,NORTH WILKESBORO,NC,670,15
7835,28657,NEWLAND,NC,11152,95
7836,28658,NEWTON,NC,13839,355
7837,28659,NORTH WILKESBORO,NC,12367,560
7838,28661,PATTERSON,NC,670,15
7839,28662,PINEOLA,NC,2585,60
7840,28663,PINEY CREEK,NC,585,15
7841,28665,PURLEAR,NC,640,15
7842,28666,ICARD,NC,5624,25
7843,28667,RHODHISS,NC,670,15
7844,28668,ROARING GAP,NC,4995,10
7845,28670,RONDA,NC,585,15
7846,28671,RUTHERFORD COLLEGE,NC,670,15
7847,28673,SHERRILLS FORD,NC,8499,115
7848,28675,SPARTA,NC,10392,220
7849,28676,STATE ROAD,NC,585,15
7850,28677,STATESVILLE,NC,18468,990
7851,28678,STONY POINT,NC,6416,55
7852,28679,SUGAR GROVE,NC,4995,10
7853,28680,MORGANTON,NC,5578,25
7854,28681,TAYLORSVILLE,NC,9373,425
7855,28684,TODD,NC,4995,10
7856,28687,STATESVILLE,NC,670,15
7857,28689,UNION GROVE,NC,768,30
7858,28690,VALDESE,NC,7942,200
7859,28692,VILAS,NC,1704,45
7860,28693,WARRENSVILLE,NC,630,15
7861,28694,WEST JEFFERSON,NC,10773,390
7862,28697,WILKESBORO,NC,15153,735
7863,28698,ZIONVILLE,NC,630,15
7864,28702,ALMOND,NC,6245,40
7865,28704,ARDEN,NC,12642,745
7866,28705,BAKERSVILLE,NC,1956,75
7867,28707,BALSAM,NC,4995,10
7868,28709,BARNARDSVILLE,NC,5620,25
7869,28711,BLACK MOUNTAIN,NC,19591,660
7870,28712,BREVARD,NC,20582,875
7871,28713,BRYSON CITY,NC,21633,580
7872,28714,BURNSVILLE,NC,10185,290
7873,28715,CANDLER,NC,16567,235
7874,28716,CANTON,NC,15075,475
7875,28717,CASHIERS,NC,10131,190
7876,28718,CEDAR MOUNTAIN,NC,4995,10
7877,28719,CHEROKEE,NC,19520,575
7878,28720,CHIMNEY ROCK,NC,13568,180
7879,28721,CLYDE,NC,8730,145
7880,28722,COLUMBUS,NC,10788,195
7881,28723,CULLOWHEE,NC,11509,125
7882,28724,DANA,NC,585,15
7883,28725,DILLSBORO,NC,11601,105
7884,28726,EAST FLAT ROCK,NC,1264,30
7885,28728,ENKA,NC,810,45
7886,28729,ETOWAH,NC,6293,55
7887,28730,FAIRVIEW,NC,6880,85
7888,28731,FLAT ROCK,NC,19984,350
7889,28732,FLETCHER,NC,20078,360
7890,28733,FONTANA DAM,NC,675,15
7891,28734,FRANKLIN,NC,20996,810
7892,28736,GLENVILLE,NC,640,15
7893,28739,HENDERSONVILLE,NC,14446,360
7894,28741,HIGHLANDS,NC,21780,580
7895,28742,HORSE SHOE,NC,8061,85
7896,28743,HOT SPRINGS,NC,8105,85
7897,28744,FRANKLIN,NC,670,15
7898,28745,LAKE JUNALUSKA,NC,1837,45
7899,28746,LAKE LURE,NC,9904,185
7900,28747,LAKE TOXAWAY,NC,10915,85
7901,28748,LEICESTER,NC,10120,60
7902,28749,LITTLE SWITZERLAND,NC,12322,60
7903,28751,MAGGIE VALLEY,NC,18673,625
7904,28752,MARION,NC,20007,850
7905,28753,MARSHALL,NC,9627,75
7906,28754,MARS HILL,NC,9922,185
7907,28756,MILL SPRING,NC,768,45
7908,28757,MONTREAT,NC,9922,80
7909,28759,MILLS RIVER,NC,6297,40
7910,28760,NAPLES,NC,675,15
7911,28761,NEBO,NC,1671,45
7912,28762,OLD FORT,NC,7645,85
7913,28763,OTTO,NC,630,15
7914,28766,PENROSE,NC,585,15
7915,28768,PISGAH FOREST,NC,8669,125
7916,28770,RIDGECREST,NC,630,15
7917,28771,ROBBINSVILLE,NC,19959,255
7918,28772,ROSMAN,NC,4995,20
7919,28773,SALUDA,NC,11832,135
7920,28774,SAPPHIRE,NC,7815,100
7921,28775,SCALY MOUNTAIN,NC,640,15
7922,28776,SKYLAND,NC,675,15
7923,28777,SPRUCE PINE,NC,17084,405
7924,28778,SWANNANOA,NC,9411,155
7925,28779,SYLVA,NC,21119,680
7926,28781,TOPTON,NC,5624,25
7927,28782,TRYON,NC,8516,115
7928,28784,TUXEDO,NC,1240,30
7929,28785,WAYNESVILLE,NC,6293,40
7930,28786,WAYNESVILLE,NC,18900,940
7931,28787,WEAVERVILLE,NC,11803,420
7932,28789,WHITTIER,NC,14503,165
7933,28790,ZIRCONIA,NC,1257,60
7934,28791,HENDERSONVILLE,NC,10451,285
7935,28792,HENDERSONVILLE,NC,18441,1180
7936,28793,HENDERSONVILLE,NC,1299,30
7937,28801,ASHEVILLE,NC,22451,2270
7938,28802,ASHEVILLE,NC,1967,45
7939,28803,ASHEVILLE,NC,21346,1800
7940,28804,ASHEVILLE,NC,19919,750
7941,28805,ASHEVILLE,NC,18422,1260
7942,28806,ASHEVILLE,NC,24851,1720
7943,28813,ASHEVILLE,NC,675,45
7944,28814,ASHEVILLE,NC,630,15
7945,28815,ASHEVILLE,NC,675,15
7946,28816,ASHEVILLE,NC,675,15
7947,28901,ANDREWS,NC,9571,170
7948,28904,HAYESVILLE,NC,10518,280
7949,28905,MARBLE,NC,1134,30
7950,28906,MURPHY,NC,15146,675
7951,28909,WARNE,NC,4995,10
7952,29002,BALLENTINE,SC,804,30
7953,29003,BAMBERG,SC,9189,160
7954,29006,BATESBURG,SC,2729,165
7955,29009,BETHUNE,SC,630,15
7956,29010,BISHOPVILLE,SC,16886,245
7957,29016,BLYTHEWOOD,SC,15906,335
7958,29018,BOWMAN,SC,1245,30
7959,29020,CAMDEN,SC,20164,805
7960,29021,CAMDEN,SC,630,15
7961,29032,CASSATT,SC,585,15
7962,29033,CAYCE,SC,14149,450
7963,29036,CHAPIN,SC,9633,275
7964,29037,CHAPPELLS,SC,585,15
7965,29038,COPE,SC,640,15
7966,29040,DALZELL,SC,630,15
7967,29042,DENMARK,SC,2662,120
7968,29044,EASTOVER,SC,1210,30
7969,29045,ELGIN,SC,8157,230
7970,29047,ELLOREE,SC,6125,40
7971,29048,EUTAWVILLE,SC,2582,90
7972,29051,GABLE,SC,630,15
7973,29052,GADSDEN,SC,1828,45
7974,29053,GASTON,SC,9138,160
7975,29054,GILBERT,SC,1383,45
7976,29055,GREAT FALLS,SC,768,45
7977,29058,HEATH SPRINGS,SC,585,15
7978,29059,HOLLY HILL,SC,2344,105
7979,29061,HOPKINS,SC,675,15
7980,29063,IRMO,SC,16608,825
7981,29065,JENKINSVILLE,SC,640,15
7982,29067,KERSHAW,SC,3904,120
7983,29069,LAMAR,SC,1258,30
7984,29070,LEESVILLE,SC,9724,230
7985,29071,LEXINGTON,SC,2530,75
7986,29072,LEXINGTON,SC,13478,1615
7987,29073,LEXINGTON,SC,14633,475
7988,29075,LITTLE MOUNTAIN,SC,670,15
7989,29078,LUGOFF,SC,9488,325
7990,29081,EHRHARDT,SC,1213,30
7991,29101,MC BEE,SC,2489,60
7992,29102,MANNING,SC,13441,570
7993,29107,NEESES,SC,630,15
7994,29108,NEWBERRY,SC,19291,690
7995,29112,NORTH,SC,6310,55
7996,29115,ORANGEBURG,SC,16523,1060
7997,29116,ORANGEBURG,SC,1213,30
7998,29117,ORANGEBURG,SC,1300,60
7999,29118,ORANGEBURG,SC,15414,460
8000,29123,PELION,SC,2252,60
8001,29125,PINEWOOD,SC,585,15
8002,29126,POMARIA,SC,630,15
8003,29127,PROSPERITY,SC,8133,130
8004,29128,REMBERT,SC,5660,25
8005,29129,RIDGE SPRING,SC,630,15
8006,29130,RIDGEWAY,SC,6867,55
8007,29133,ROWESVILLE,SC,640,15
8008,29135,SAINT MATTHEWS,SC,7031,105
8009,29138,SALUDA,SC,10729,160
8010,29142,SANTEE,SC,15006,495
8011,29145,SILVERSTREET,SC,630,15
8012,29146,SPRINGFIELD,SC,5575,35
8013,29148,SUMMERTON,SC,15825,185
8014,29150,SUMTER,SC,26293,1760
8015,29151,SUMTER,SC,2639,90
8016,29152,SHAW AFB,SC,670,15
8017,29153,SUMTER,SC,6752,70
8018,29154,SUMTER,SC,5501,285
8019,29160,SWANSEA,SC,8476,95
8020,29161,TIMMONSVILLE,SC,6294,65
8021,29162,TURBEVILLE,SC,7399,65
8022,29163,VANCE,SC,4995,10
8023,29164,WAGENER,SC,1255,30
8024,29166,WARD,SC,630,15
8025,29169,WEST COLUMBIA,SC,19946,1385
8026,29170,WEST COLUMBIA,SC,15434,395
8027,29171,WEST COLUMBIA,SC,675,15
8028,29172,WEST COLUMBIA,SC,1596,75
8029,29178,WHITMIRE,SC,585,15
8030,29180,WINNSBORO,SC,13391,245
8031,29201,COLUMBIA,SC,33019,2340
8032,29202,COLUMBIA,SC,1561,45
8033,29203,COLUMBIA,SC,17039,590
8034,29204,COLUMBIA,SC,19053,440
8035,29205,COLUMBIA,SC,18986,1285
8036,29206,COLUMBIA,SC,12113,945
8037,29207,COLUMBIA,SC,1957,75
8038,29208,COLUMBIA,SC,4087,375
8039,29209,COLUMBIA,SC,17735,995
8040,29210,COLUMBIA,SC,17228,1655
8041,29212,COLUMBIA,SC,20553,1270
8042,29214,COLUMBIA,SC,670,15
8043,29219,COLUMBIA,SC,1330,30
8044,29220,COLUMBIA,SC,1330,30
8045,29221,COLUMBIA,SC,675,15
8046,29223,COLUMBIA,SC,18587,1460
8047,29224,COLUMBIA,SC,1299,30
8048,29225,COLUMBIA,SC,1072,30
8049,29226,COLUMBIA,SC,630,15
8050,29229,COLUMBIA,SC,15651,950
8051,29230,COLUMBIA,SC,630,15
8052,29250,COLUMBIA,SC,675,15
8053,29290,COLUMBIA,SC,640,15
8054,29301,SPARTANBURG,SC,23075,1580
8055,29302,SPARTANBURG,SC,14253,600
8056,29303,SPARTANBURG,SC,25778,1370
8057,29304,SPARTANBURG,SC,1915,45
8058,29306,SPARTANBURG,SC,13815,475
8059,29307,SPARTANBURG,SC,12395,585
8060,29316,BOILING SPRINGS,SC,11188,585
8061,29321,BUFFALO,SC,1958,45
8062,29322,CAMPOBELLO,SC,640,15
8063,29323,CHESNEE,SC,9453,230
8064,29325,CLINTON,SC,17297,505
8065,29330,COWPENS,SC,7819,145
8066,29332,CROSS HILL,SC,2218,60
8067,29334,DUNCAN,SC,15357,615
8068,29335,ENOREE,SC,6853,55
8069,29340,GAFFNEY,SC,9799,275
8070,29341,GAFFNEY,SC,12088,735
8071,29342,GAFFNEY,SC,675,15
8072,29348,GRAMLING,SC,640,15
8073,29349,INMAN,SC,9456,390
8074,29351,JOANNA,SC,4995,10
8075,29353,JONESVILLE,SC,6827,55
8076,29356,LANDRUM,SC,9584,185
8077,29360,LAURENS,SC,11294,490
8078,29365,LYMAN,SC,11806,185
8079,29368,MAYO,SC,4995,20
8080,29369,MOORE,SC,6665,35
8081,29372,PACOLET,SC,1285,30
8082,29374,PAULINE,SC,1255,30
8083,29375,REIDVILLE,SC,4995,10
8084,29376,ROEBUCK,SC,8000,150
8085,29379,UNION,SC,10154,420
8086,29384,WATERLOO,SC,2088,60
8087,29385,WELLFORD,SC,640,15
8088,29388,WOODRUFF,SC,10634,235
8089,29401,CHARLESTON,SC,28130,2705
8090,29403,CHARLESTON,SC,21880,1310
8091,29405,NORTH CHARLESTON,SC,26128,970
8092,29406,CHARLESTON,SC,22718,1940
8093,29407,CHARLESTON,SC,22256,2065
8094,29409,CHARLESTON,SC,5665,25
8095,29410,HANAHAN,SC,7041,100
8096,29412,CHARLESTON,SC,15999,1085
8097,29413,CHARLESTON,SC,675,15
8098,29414,CHARLESTON,SC,15215,595
8099,29418,NORTH CHARLESTON,SC,23491,1445
8100,29419,NORTH CHARLESTON,SC,670,15
8101,29420,NORTH CHARLESTON,SC,13637,405
8102,29423,CHARLESTON,SC,675,15
8103,29424,CHARLESTON,SC,1300,30
8104,29425,CHARLESTON,SC,7245,115
8105,29429,AWENDAW,SC,675,15
8106,29431,BONNEAU,SC,4995,20
8107,29432,BRANCHVILLE,SC,5623,40
8108,29435,COTTAGEVILLE,SC,640,15
8109,29436,CROSS,SC,1072,30
8110,29438,EDISTO ISLAND,SC,8484,140
8111,29439,FOLLY BEACH,SC,12123,225
8112,29440,GEORGETOWN,SC,19171,670
8113,29442,GEORGETOWN,SC,3065,105
8114,29445,GOOSE CREEK,SC,17967,1085
8115,29448,HARLEYVILLE,SC,8991,20
8116,29449,HOLLYWOOD,SC,2337,60
8117,29450,HUGER,SC,670,15
8118,29451,ISLE OF PALMS,SC,3652,270
8119,29455,JOHNS ISLAND,SC,12697,615
8120,29456,LADSON,SC,17506,340
8121,29458,MC CLELLANVILLE,SC,1243,45
8122,29461,MONCKS CORNER,SC,12692,655
8123,29464,MOUNT PLEASANT,SC,22789,2610
8124,29465,MOUNT PLEASANT,SC,675,30
8125,29466,MOUNT PLEASANT,SC,14523,530
8126,29468,PINEVILLE,SC,768,30
8127,29470,RAVENEL,SC,6908,55
8128,29472,RIDGEVILLE,SC,1255,45
8129,29474,ROUND O,SC,670,15
8130,29475,RUFFIN,SC,640,15
8131,29477,SAINT GEORGE,SC,10573,295
8132,29479,SAINT STEPHEN,SC,6905,70
8133,29482,SULLIVANS ISLAND,SC,7353,145
8134,29483,SUMMERVILLE,SC,19715,1620
8135,29484,SUMMERVILLE,SC,5800,40
8136,29485,SUMMERVILLE,SC,19576,825
8137,29488,WALTERBORO,SC,13564,885
8138,29492,CHARLESTON,SC,21452,325
8139,29501,FLORENCE,SC,21717,2700
8140,29502,FLORENCE,SC,3164,75
8141,29503,FLORENCE,SC,5631,25
8142,29505,FLORENCE,SC,14521,485
8143,29506,FLORENCE,SC,12771,325
8144,29510,ANDREWS,SC,3226,120
8145,29511,AYNOR,SC,10561,110
8146,29512,BENNETTSVILLE,SC,14690,375
8147,29520,CHERAW,SC,11705,460
8148,29526,CONWAY,SC,22197,1455
8149,29527,CONWAY,SC,14594,115
8150,29528,CONWAY,SC,1870,45
8151,29530,COWARD,SC,4995,10
8152,29532,DARLINGTON,SC,10114,495
8153,29536,DILLON,SC,16389,605
8154,29540,DARLINGTON,SC,1219,30
8155,29541,EFFINGHAM,SC,585,30
8156,29544,GALIVANTS FERRY,SC,630,15
8157,29546,GRESHAM,SC,640,15
8158,29547,HAMER,SC,6335,40
8159,29550,HARTSVILLE,SC,14791,715
8160,29551,HARTSVILLE,SC,585,15
8161,29554,HEMINGWAY,SC,8561,105
8162,29555,JOHNSONVILLE,SC,6858,70
8163,29556,KINGSTREE,SC,13319,210
8164,29560,LAKE CITY,SC,14364,375
8165,29563,LAKE VIEW,SC,1210,30
8166,29565,LATTA,SC,3698,120
8167,29566,LITTLE RIVER,SC,25515,690
8168,29568,LONGS,SC,11911,195
8169,29569,LORIS,SC,11055,365
8170,29570,MC COLL,SC,585,15
8171,29571,MARION,SC,4107,270
8172,29572,MYRTLE BEACH,SC,23886,1560
8173,29574,MULLINS,SC,14712,325
8174,29575,MYRTLE BEACH,SC,16916,1095
8175,29576,MURRELLS INLET,SC,16650,1380
8176,29577,MYRTLE BEACH,SC,29579,6495
8177,29578,MYRTLE BEACH,SC,9419,65
8178,29579,MYRTLE BEACH,SC,23410,735
8179,29581,NICHOLS,SC,1258,30
8180,29582,NORTH MYRTLE BEACH,SC,22311,2450
8181,29583,PAMPLICO,SC,5994,30
8182,29584,PATRICK,SC,1152,30
8183,29585,PAWLEYS ISLAND,SC,18988,965
8184,29587,MYRTLE BEACH,SC,2010,60
8185,29588,MYRTLE BEACH,SC,20000,675
8186,29590,SALTERS,SC,630,15
8187,29591,SCRANTON,SC,1303,30
8188,29593,SOCIETY HILL,SC,585,15
8189,29597,NORTH MYRTLE BEACH,SC,1215,30
8190,29598,NORTH MYRTLE BEACH,SC,640,15
8191,29601,GREENVILLE,SC,13647,1450
8192,29603,GREENVILLE,SC,675,15
8193,29604,GREENVILLE,SC,675,15
8194,29605,GREENVILLE,SC,20812,1105
8195,29606,GREENVILLE,SC,675,15
8196,29607,GREENVILLE,SC,25102,3350
8197,29608,GREENVILLE,SC,675,15
8198,29609,GREENVILLE,SC,12872,1165
8199,29610,GREENVILLE,SC,1903,60
8200,29611,GREENVILLE,SC,18279,610
8201,29613,GREENVILLE,SC,675,15
8202,29614,GREENVILLE,SC,675,15
8203,29615,GREENVILLE,SC,18436,1830
8204,29616,GREENVILLE,SC,1465,45
8205,29617,GREENVILLE,SC,9637,270
8206,29620,ABBEVILLE,SC,9092,275
8207,29621,ANDERSON,SC,20453,2315
8208,29622,ANDERSON,SC,1258,30
8209,29623,ANDERSON,SC,1955,60
8210,29624,ANDERSON,SC,11583,625
8211,29625,ANDERSON,SC,18206,495
8212,29626,ANDERSON,SC,13331,170
8213,29627,BELTON,SC,12901,230
8214,29628,CALHOUN FALLS,SC,630,15
8215,29630,CENTRAL,SC,15500,210
8216,29631,CLEMSON,SC,17643,1125
8217,29633,CLEMSON,SC,675,30
8218,29634,CLEMSON,SC,5634,35
8219,29638,DONALDS,SC,585,15
8220,29639,DUE WEST,SC,675,30
8221,29640,EASLEY,SC,12385,960
8222,29641,EASLEY,SC,1342,75
8223,29642,EASLEY,SC,13640,360
8224,29643,FAIR PLAY,SC,7304,85
8225,29644,FOUNTAIN INN,SC,11244,255
8226,29645,GRAY COURT,SC,6297,40
8227,29646,GREENWOOD,SC,11504,660
8228,29648,GREENWOOD,SC,1209,30
8229,29649,GREENWOOD,SC,20664,1085
8230,29650,GREER,SC,21825,825
8231,29651,GREER,SC,12713,760
8232,29652,GREER,SC,585,15
8233,29654,HONEA PATH,SC,9256,150
8234,29655,IVA,SC,7603,105
8235,29657,LIBERTY,SC,9757,195
8236,29661,MARIETTA,SC,7445,85
8237,29662,MAULDIN,SC,14341,580
8238,29664,MOUNTAIN REST,SC,1222,30
8239,29666,NINETY SIX,SC,2036,75
8240,29669,PELZER,SC,8610,105
8241,29670,PENDLETON,SC,11882,230
8242,29671,PICKENS,SC,10344,445
8243,29672,SENECA,SC,7913,130
8244,29673,PIEDMONT,SC,16696,770
8245,29676,SALEM,SC,585,15
8246,29677,SANDY SPRINGS,SC,640,15
8247,29678,SENECA,SC,17294,940
8248,29680,SIMPSONVILLE,SC,12459,640
8249,29681,SIMPSONVILLE,SC,20486,945
8250,29682,SIX MILE,SC,5576,25
8251,29684,STARR,SC,585,30
8252,29685,SUNSET,SC,640,15
8253,29687,TAYLORS,SC,11046,650
8254,29688,TIGERVILLE,SC,675,15
8255,29689,TOWNVILLE,SC,7264,85
8256,29690,TRAVELERS REST,SC,11590,480
8257,29691,WALHALLA,SC,10520,285
8258,29692,WARE SHOALS,SC,6908,70
8259,29693,WESTMINSTER,SC,11682,130
8260,29696,WEST UNION,SC,2380,105
8261,29697,WILLIAMSTON,SC,8495,170
8262,29702,BLACKSBURG,SC,2862,195
8263,29706,CHESTER,SC,10347,345
8264,29707,FORT MILL,SC,11640,310
8265,29708,FORT MILL,SC,16248,815
8266,29709,CHESTERFIELD,SC,9245,140
8267,29710,CLOVER,SC,14092,580
8268,29712,EDGEMOOR,SC,670,15
8269,29714,FORT LAWN,SC,5660,25
8270,29715,FORT MILL,SC,15185,555
8271,29718,JEFFERSON,SC,1240,30
8272,29720,LANCASTER,SC,14450,775
8273,29721,LANCASTER,SC,1303,30
8274,29728,PAGELAND,SC,8760,200
8275,29729,RICHBURG,SC,12595,155
8276,29730,ROCK HILL,SC,18551,1560
8277,29731,ROCK HILL,SC,6428,55
8278,29732,ROCK HILL,SC,18230,1445
8279,29733,ROCK HILL,SC,1245,30
8280,29742,SHARON,SC,4995,20
8281,29745,YORK,SC,11669,570
8282,29801,AIKEN,SC,17052,1040
8283,29802,AIKEN,SC,1339,60
8284,29803,AIKEN,SC,15441,965
8285,29804,AIKEN,SC,804,30
8286,29805,AIKEN,SC,6298,55
8287,29808,AIKEN,SC,675,15
8288,29809,NEW ELLENTON,SC,1293,30
8289,29810,ALLENDALE,SC,6908,55
8290,29812,BARNWELL,SC,13570,330
8291,29816,BATH,SC,640,15
8292,29817,BLACKVILLE,SC,6289,40
8293,29821,CLARKS HILL,SC,4995,10
8294,29822,CLEARWATER,SC,670,15
8295,29824,EDGEFIELD,SC,8158,130
8296,29827,FAIRFAX,SC,5634,25
8297,29828,GLOVERVILLE,SC,6542,55
8298,29829,GRANITEVILLE,SC,8109,125
8299,29831,JACKSON,SC,1285,30
8300,29832,JOHNSTON,SC,2608,120
8301,29835,MC CORMICK,SC,7400,100
8302,29841,NORTH AUGUSTA,SC,11420,785
8303,29842,BEECH ISLAND,SC,8270,130
8304,29847,TRENTON,SC,630,15
8305,29851,WARRENVILLE,SC,8476,90
8306,29853,WILLISTON,SC,2641,75
8307,29860,NORTH AUGUSTA,SC,7285,170
8308,29901,BEAUFORT,SC,1248,30
8309,29902,BEAUFORT,SC,17467,920
8310,29904,BEAUFORT,SC,675,15
8311,29905,PARRIS ISLAND,SC,1309,105
8312,29906,BEAUFORT,SC,14654,555
8313,29907,BEAUFORT,SC,10239,290
8314,29909,OKATIE,SC,9141,165
8315,29910,BLUFFTON,SC,18108,1260
8316,29911,BRUNSON,SC,670,15
8317,29918,ESTILL,SC,6784,70
8318,29920,SAINT HELENA ISLAND,SC,8209,130
8319,29924,HAMPTON,SC,8964,235
8320,29925,HILTON HEAD ISLAND,SC,1080,30
8321,29926,HILTON HEAD ISLAND,SC,18970,925
8322,29927,HARDEEVILLE,SC,10511,340
8323,29928,HILTON HEAD ISLAND,SC,21009,2240
8324,29932,LURAY,SC,640,15
8325,29934,PINELAND,SC,4995,10
8326,29935,PORT ROYAL,SC,10531,225
8327,29936,RIDGELAND,SC,10065,345
8328,29938,HILTON HEAD ISLAND,SC,3019,120
8329,29940,SEABROOK,SC,585,15
8330,29944,VARNVILLE,SC,4995,10
8331,29945,YEMASSEE,SC,9361,220
8332,30002,AVONDALE ESTATES,GA,7308,70
8333,30004,ALPHARETTA,GA,16231,2410
8334,30005,ALPHARETTA,GA,24763,1350
8335,30007,MARIETTA,GA,670,15
8336,30008,MARIETTA,GA,10928,360
8337,30009,ALPHARETTA,GA,11597,540
8338,30011,AUBURN,GA,11348,105
8339,30012,CONYERS,GA,11595,735
8340,30013,CONYERS,GA,14146,1295
8341,30014,COVINGTON,GA,15886,1235
8342,30015,COVINGTON,GA,630,15
8343,30016,COVINGTON,GA,8863,290
8344,30017,GRAYSON,GA,10643,300
8345,30018,JERSEY,GA,640,15
8346,30019,DACULA,GA,11659,880
8347,30021,CLARKSTON,GA,12898,205
8348,30022,ALPHARETTA,GA,14581,2300
8349,30024,SUWANEE,GA,18577,2500
8350,30025,SOCIAL CIRCLE,GA,8507,90
8351,30028,CUMMING,GA,8657,50
8352,30030,DECATUR,GA,19131,1285
8353,30031,DECATUR,GA,1912,60
8354,30032,DECATUR,GA,18569,945
8355,30033,DECATUR,GA,18672,1115
8356,30034,DECATUR,GA,18314,725
8357,30035,DECATUR,GA,14437,470
8358,30036,DECATUR,GA,5994,20
8359,30037,DECATUR,GA,670,15
8360,30038,LITHONIA,GA,13456,785
8361,30039,SNELLVILLE,GA,9658,470
8362,30040,CUMMING,GA,13361,1160
8363,30041,CUMMING,GA,25032,1490
8364,30042,LAWRENCEVILLE,GA,1295,30
8365,30043,LAWRENCEVILLE,GA,21235,1690
8366,30044,LAWRENCEVILLE,GA,12523,1260
8367,30045,LAWRENCEVILLE,GA,10316,775
8368,30046,LAWRENCEVILLE,GA,18087,515
8369,30047,LILBURN,GA,19620,1305
8370,30048,LILBURN,GA,7319,50
8371,30049,LAWRENCEVILLE,GA,1330,30
8372,30052,LOGANVILLE,GA,18890,1065
8373,30054,OXFORD,GA,5668,25
8374,30055,MANSFIELD,GA,670,15
8375,30056,NEWBORN,GA,768,30
8376,30058,LITHONIA,GA,19149,660
8377,30060,MARIETTA,GA,21945,1325
8378,30061,MARIETTA,GA,670,15
8379,30062,MARIETTA,GA,25655,1555
8380,30064,MARIETTA,GA,16742,1305
8381,30065,MARIETTA,GA,1650,45
8382,30066,MARIETTA,GA,13051,1465
8383,30067,MARIETTA,GA,25161,1675
8384,30068,MARIETTA,GA,19362,985
8385,30071,NORCROSS,GA,13233,1260
8386,30074,REDAN,GA,1339,30
8387,30075,ROSWELL,GA,15773,1855
8388,30076,ROSWELL,GA,14869,1600
8389,30078,SNELLVILLE,GA,13955,1030
8390,30079,SCOTTDALE,GA,1863,45
8391,30080,SMYRNA,GA,19117,2205
8392,30082,SMYRNA,GA,10018,400
8393,30083,STONE MOUNTAIN,GA,13105,860
8394,30084,TUCKER,GA,21417,1795
8395,30085,TUCKER,GA,670,15
8396,30087,STONE MOUNTAIN,GA,11438,770
8397,30088,STONE MOUNTAIN,GA,8074,190
8398,30090,MARIETTA,GA,640,15
8399,30092,NORCROSS,GA,15151,1630
8400,30093,NORCROSS,GA,17320,1435
8401,30094,CONYERS,GA,3767,285
8402,30095,DULUTH,GA,675,15
8403,30096,DULUTH,GA,21033,3740
8404,30097,DULUTH,GA,13246,1900
8405,30098,DULUTH,GA,670,15
8406,30101,ACWORTH,GA,20352,1325
8407,30102,ACWORTH,GA,8777,250
8408,30103,ADAIRSVILLE,GA,14560,270
8409,30105,ARMUCHEE,GA,2056,60
8410,30106,AUSTELL,GA,9134,595
8411,30107,BALL GROUND,GA,7141,120
8412,30108,BOWDON,GA,8718,135
8413,30110,BREMEN,GA,15317,375
8414,30112,CARROLLTON,GA,675,15
8415,30113,BUCHANAN,GA,2038,75
8416,30114,CANTON,GA,19050,1555
8417,30115,CANTON,GA,13098,540
8418,30116,CARROLLTON,GA,9406,200
8419,30117,CARROLLTON,GA,20950,1400
8420,30118,CARROLLTON,GA,675,15
8421,30120,CARTERSVILLE,GA,18263,1265
8422,30121,CARTERSVILLE,GA,14417,635
8423,30122,LITHIA SPRINGS,GA,13020,605
8424,30124,CAVE SPRING,GA,2488,90
8425,30125,CEDARTOWN,GA,13055,475
8426,30126,MABLETON,GA,18551,540
8427,30127,POWDER SPRINGS,GA,9948,440
8428,30132,DALLAS,GA,11211,480
8429,30134,DOUGLASVILLE,GA,12217,880
8430,30135,DOUGLASVILLE,GA,20184,1465
8431,30137,EMERSON,GA,670,15
8432,30139,FAIRMOUNT,GA,670,15
8433,30141,HIRAM,GA,10501,775
8434,30143,JASPER,GA,13865,570
8435,30144,KENNESAW,GA,19005,2895
8436,30145,KINGSTON,GA,5630,35
8437,30146,LEBANON,GA,670,15
8438,30147,LINDALE,GA,6291,40
8439,30148,MARBLE HILL,GA,1285,60
8440,30149,MOUNT BERRY,GA,1300,30
8441,30151,NELSON,GA,670,15
8442,30152,KENNESAW,GA,11958,705
8443,30153,ROCKMART,GA,10232,470
